,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award, FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 21R,Anaheim,CA,25872.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 21R,Ontario,CA,28017.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 16R (San Diego),Reseda,CA,26658.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 16R (San Diego),San Bernardino,CA,30116.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 16R (San Diego),Anaheim,CA,25872.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 16R (San Diego),Ontario,CA,28017.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 10,Reseda,CA,26658.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 10,San Bernardino,CA,30116.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 10,Anaheim,CA,25872.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 10,Ontario,CA,28017.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 8R (Alameda),Reseda,CA,26658.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 8R (Alameda),San Bernardino,CA,30116.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 8R (Alameda),Anaheim,CA,25872.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 8R (Alameda),Ontario,CA,28017.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 5R (San Francisco),Reseda,CA,26658.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 5R (San Francisco),San Bernardino,CA,30116.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 5R (San Francisco),Anaheim,CA,25872.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CA,Region 5R (San Francisco),Ontario,CA,28017.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CO,Region 4,Aurora,CO,27402.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,CO,Region 4 ,Aurora,CO,27402.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,MO,Eastern (St. Louis City and County),Springfield,MO,25923.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,OR,Region 4,Portland,OR,27177.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,VA,Region 5,Newport News,VA,23730.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,VA,Region 5,Vienna,VA,28204.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,WA,Region 2,Bremerton,WA,25662.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,WA,Region 2,Vancouver,WA,25617.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,WA,Region 2,Bremerton,WA,25662.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,WA,Region 2,Vancouver,WA,25617.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,WA,Region 2,Bremerton,WA,25662.0
680,450300,everest college,CO,809163548,Proprietary,24,45060.0,42597,0,0,0,487,132558.0,176424,WA,Region 2,Vancouver,WA,25617.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 10,Reseda,CA,26658.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 10,San Bernardino,CA,30116.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 10,Anaheim,CA,25872.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 10,Ontario,CA,28017.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 21R,Reseda,CA,26658.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 21R,San Bernardino,CA,30116.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 21R,Anaheim,CA,25872.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 21R,Ontario,CA,28017.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 21R,Reseda,CA,26658.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 21R,San Bernardino,CA,30116.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 21R,Anaheim,CA,25872.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 21R,Ontario,CA,28017.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 16R (San Diego),Reseda,CA,26658.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 16R (San Diego),San Bernardino,CA,30116.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 16R (San Diego),Anaheim,CA,25872.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 16R (San Diego),Ontario,CA,28017.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 10,Reseda,CA,26658.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 10,San Bernardino,CA,30116.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 10,Anaheim,CA,25872.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 10,Ontario,CA,28017.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 8R (Alameda),Reseda,CA,26658.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 8R (Alameda),San Bernardino,CA,30116.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 8R (Alameda),Anaheim,CA,25872.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 8R (Alameda),Ontario,CA,28017.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 5R (San Francisco),Reseda,CA,26658.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 5R (San Francisco),San Bernardino,CA,30116.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 5R (San Francisco),Anaheim,CA,25872.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CA,Region 5R (San Francisco),Ontario,CA,28017.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CO,Region 4,Aurora,CO,27402.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,CO,Region 4 ,Aurora,CO,27402.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,MO,Eastern (St. Louis City and County),Springfield,MO,25923.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,OR,Region 4,Portland,OR,27177.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,VA,Region 5,Newport News,VA,23730.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,VA,Region 5,Vienna,VA,28204.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,WA,Region 2,Bremerton,WA,25662.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,WA,Region 2,Vancouver,WA,25617.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,WA,Region 2,Bremerton,WA,25662.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,WA,Region 2,Vancouver,WA,25617.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,WA,Region 2,Bremerton,WA,25662.0
681,450700,everest college,CO,802294339,Proprietary,28,54149.0,63692,0,0,0,447,123902.0,170829,WA,Region 2,Vancouver,WA,25617.0
682,135300,fort lewis college,CO,813013999,Public,141,156041.0,207892,165,0,477852,97,113201.0,150934,CO,Region 3,Durango,CO,19565.0
683,793300,front range community college,CO,800312199,Public,167,372260.0,386382,0,0,0,583,466099.0,466099,CO,Region 2 and 7 ,Westminster,CO,14433.0
686,3006300,ibmc college,CO,805253044,Proprietary,29,60864.0,75494,0,0,0,888,85000.0,121215,CO,Regions 5 and 6,Fort Collins,CO,22787.0
693,135500,lamar community college,CO,810523999,Public,17,15032.0,14519,0,0,0,13,18500.0,15786,CO,Regions 5 and 6,Lamar,CO,15591.0
696,136000,metropolitan state university of denver,CO,802043362,Public,198,610422.0,523456,373,0,1026580,760,733099.0,823013,CO,Region 4,Denver,CO,14034.0
697,998100,morgan community college,CO,807014371,Public,17,25619.0,31626,0,0,0,59,29920.0,35000,CO,Region 1,Fort  Morgan,CO,16058.0
698,2117500,naropa university,CO,803026697,Private/Non-Profit,85,129001.0,160106,70,0,82900,47,38125.0,38125,CO,Region 4,Boulder,CO,42575.0
699,1300700,nazarene bible college,CO,809103704,Private/Non-Profit,8,16073.0,17018,6,0,10600,105,32394.0,43090,CO,Region 3 ,Colorado Springs,CO,25950.0
700,136100,northeastern junior college,CO,807512399,Public,66,97740.0,82398,0,0,0,54,28016.0,43867,CO,Region 1,Sterling,CO,15982.0
701,136200,otero junior college,CO,810503346,Public,28,60820.0,60820,0,0,0,19,37094.0,37094,CO,Region 4,La Junta,CO,16404.0
702,1287500,pickens technical college,CO,800119307,Public,11,19317.0,24146,0,0,0,74,25000.0,33276,CO,Region 3 ,Aurora,CO,13453.0
703,889600,pikes peak community college,CO,809065498,Public,148,326167.0,281676,0,0,0,408,400000.0,425340,CO,Region 5 and 6,Colorado Springs,CO,14717.0
705,2116300,pueblo community college,CO,810041499,Public,84,161418.0,161934,0,0,0,391,211161.0,211161,CO,Region 1,Pueblo,CO,14679.0
706,954300,red rocks community college,CO,802281255,Public,58,165888.0,160251,0,0,0,249,170000.0,149901,CO,Region 1,Lakewood,CO,14046.0
708,136300,regis university,CO,802211099,Private/Non-Profit,434,719244.0,714141,118,0,276511,157,407817.0,750171,CO,Regions 2 and 7,Denver,CO,43058.0
711,136800,trinidad state junior college,CO,810822396,Public,111,108839.0,122359,0,0,0,87,80405.0,79628,CO,Region 4,Trinidad,CO,16636.0
712,450900,university of colorado at colorado springs,CO,809183735,Public,209,458381.0,474205,160,0,538071,240,304642.0,398932,CO,Region 4 ,Colorado Springs,CO,16707.0
713,137000,university of colorado boulder,CO,803090077,Public,1399,1760228.0,2461594,532,0,2463447,318,901244.0,1201659,CO,Region 4 ,Boulder,CO,27854.0
714,450800,university of colorado denver,CO,802042029,Public,397,1012935.0,1121745,312,0,868616,179,326382.0,437352,CO,Region 4 ,Denver,CO,18822.0
715,137100,university of denver,CO,802082000,Private/Non-Profit,615,1386302.0,1827856,755,0,2248015,164,499190.0,392331,CO,Regions 2 and 7,Denver,CO,53614.0
716,134900,university of northern colorado,CO,806390001,Public,196,373191.0,485099,462,0,899924,181,288160.0,384213,CO,Regions 2 and 7,Greeley,CO,19105.0
716,134900,university of northern colorado,CO,806390001,Public,196,373191.0,485099,462,0,899924,181,288160.0,384213,CO,Regions 2 and 7,Colorado Springs,CO,23434.0
717,137200,western state colorado university,CO,812310000,Public,201,187283.0,249711,104,0,95770,315,110676.0,147568,CO,Regions 2 and 7,Gunnison,CO,18875.0
718,754800,westwood college - denver north,CO,802213653,Proprietary,92,233357.0,284724,19,0,64739,494,426798.0,498640,CO,Region 2 and 7 ,Denver,CO,24309.0
720,137400,albertus magnus college,CT,65111189,Private/Non-Profit,97,125444.0,146177,32,0,63400,292,104312.0,153842,CT,Northwestern,New Haven,CT,41520.0
722,1115000,asnuntuck community college,CT,60823800,Public,33,44963.0,72653,0,0,0,418,30020.0,40027,CT,South Central,Enfield,CT,10520.0
723,2074000,branford hall career institute,CT,64059811,Proprietary,83,100000.0,99345,0,0,0,659,163935.0,230147,NJ,Northern,Parsippany,NJ,27704.0
723,2074000,branford hall career institute,CT,64059811,Proprietary,83,100000.0,99345,0,0,0,659,163935.0,230147,NJ,Northern,Jersey City,NJ,27770.0
723,2074000,branford hall career institute,CT,64059811,Proprietary,83,100000.0,99345,0,0,0,659,163935.0,230147,NJ,Northern,North Brunswick,NJ,27069.0
725,763500,capital community college,CT,61031207,Public,59,121161.0,124050,0,0,0,953,119887.0,117708,CT,South Central,Hartford,CT,13470.0
726,137800,central connecticut state university,CT,60502490,Public,302,289567.0,324054,517,0,960468,345,222800.0,318670,CT,Northwestern,New Britain,CT,20372.0
729,137900,connecticut college,CT,63204196,Private/Non-Profit,627,282985.0,576732,291,0,256438,272,309236.0,412315,CT,South Central,New London,CT,58690.0
730,142500,eastern connecticut state university,CT,62262295,Public,73,144695.0,141195,400,0,523050,287,139630.0,137750,CT,Eastern,Willimantic,CT,22633.0
731,138500,fairfield university,CT,68245171,Private/Non-Profit,301,319655.0,263741,348,0,420670,231,251194.0,394640,CT,Northwestern,Fairfield,CT,56628.0
732,803700,gateway community college,CT,65100000,Public,38,144124.0,192165,0,0,0,1219,150000.0,200000,AZ,Maricopa,Phoenix,AZ,12673.0
732,803700,gateway community college,CT,65100000,Public,38,144124.0,192165,0,0,0,1219,150000.0,200000,CT,South Central,New Haven,CT,11208.0
733,2244900,goodwin college,CT,61189980,Private/Non-Profit,81,193971.0,244621,0,0,0,640,239840.0,319787,CT,South Central,East Hartford,CT,32844.0
735,451300,housatonic community college,CT,66044704,Public,45,116506.0,116506,0,0,0,1021,124160.0,124360,CT,North Central,Bridgeport,CT,10703.0
737,940700,lincoln college of new england,CT,64891057,Proprietary,49,63467.0,71077,0,0,0,133,86944.0,117253,CT,South Central,Southington,CT,29502.0
741,139200,manchester community college,CT,60451046,Public,89,118755.0,151334,0,0,0,259,118796.0,143788,CT,Northwestern,Manchester,CT,9000.0
741,139200,manchester community college,CT,60451046,Public,89,118755.0,151334,0,0,0,259,118796.0,143788,NH,Southern,Manchester,NH,16905.0
745,803800,middlesex community college,CT,64574889,Public,63,130297.0,167346,0,0,0,78,47847.0,70436,CT,South Central,Middletown,CT,9053.0
745,803800,middlesex community college,CT,64574889,Public,63,130297.0,167346,0,0,0,78,47847.0,70436,MA,Western,Bedford,MA,8397.0
746,139300,mitchell college,CT,63204498,Private/Non-Profit,52,54263.0,59833,100,0,178560,127,47811.0,81836,CT,Eastern,New London,CT,43386.0
747,698200,naugatuck valley community college,CT,67083089,Public,60,129807.0,173075,0,0,0,714,100000.0,133333,CT,North Central,Waterbury,CT,10754.0
748,139800,northwestern connecticut community college,CT,60981747,Public,40,30865.0,48067,0,0,0,183,25318.0,31519,CT,Northwestern,Winsted,CT,10289.0
749,139900,norwalk community college,CT,68541655,Public,35,103793.0,103793,0,0,0,647,89241.0,89121,CT,Southwest,Norwalk,CT,13507.0
754,140100,post university,CT,67233240,Proprietary,179,388677.0,297855,0,0,0,445,413110.0,593845,CT,South Central,Waterbury,CT,40723.0
755,1053000,quinebaug valley community college,CT,62391440,Public,22,40147.0,45143,0,0,0,190,39321.0,58273,CT,South Central,Danielson,CT,11294.0
756,140200,quinnipiac university,CT,65181908,Private/Non-Profit,505,841579.0,770906,506,0,774125,385,371906.0,727876,CT,South Central,Hamden,CT,53476.0
757,140300,sacred heart university,CT,68251000,Private/Non-Profit,708,548644.0,694949,63,0,126000,321,234882.0,297517,CT,South Central,Fairfield,CT,50984.0
758,619100,saint vincent's college,CT,66069966,Private/Non-Profit,10,19780.0,26373,0,0,0,48,17587.0,22949,CT,North Central,Bridgeport,CT,24452.0
759,1287700,sanford-brown college,CT,60321909,Proprietary,2,680.0,2820,0,0,0,12,18907.0,18533,GA,Region 4,Atlanta,GA,23497.0
759,1287700,sanford-brown college,CT,60321909,Proprietary,2,680.0,2820,0,0,0,12,18907.0,18533,TX,Region 7,Houston,TX,22508.0
759,1287700,sanford-brown college,CT,60321909,Proprietary,2,680.0,2820,0,0,0,12,18907.0,18533,TX,Region 7,Dallas,TX,22382.0
759,1287700,sanford-brown college,CT,60321909,Proprietary,2,680.0,2820,0,0,0,12,18907.0,18533,TX,Region 7,San Antonio,TX,24391.0
759,1287700,sanford-brown college,CT,60321909,Proprietary,2,680.0,2820,0,0,0,12,18907.0,18533,TX,Region 7,San Antonio,TX,22829.0
759,1287700,sanford-brown college,CT,60321909,Proprietary,2,680.0,2820,0,0,0,12,18907.0,18533,TX,Region 7,Austin,TX,23289.0
760,140600,southern connecticut state university,CT,65151355,Public,108,363591.0,250902,112,0,497863,828,202068.0,362859,CT,South Central,New Haven,CT,18628.0
762,976500,three rivers community college,CT,63606598,Public,34,91893.0,113103,0,0,0,290,90636.0,114932,CT,South Central,Norwich,CT,9055.0
763,141400,trinity college,CT,61063100,Private/Non-Profit,279,223719.0,311051,128,0,495459,273,296183.0,463901,CT,South Central,Hartford,CT,59865.0
764,976400,tunxis community college,CT,60323187,Public,32,71230.0,94974,0,0,0,754,68417.0,91223,CT,South Central,Farmington,CT,11502.0
765,141600,university of bridgeport,CT,66015650,Private/Non-Profit,331,375041.0,502921,606,0,943311,453,416691.0,416691,CT,South Central,Bridgeport,CT,45640.0
766,141700,university of connecticut,CT,62692151,Public,757,1335507.0,1336849,1087,0,2599294,599,557587.0,1143449,CT,South Central,Storrs,CT,25786.0
