,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award,FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 10,Reseda,CA,26661
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 10,San Bernardino,CA,29065
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 10,Anaheim,CA,26364
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 10,Ontario,CA,22239
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 8R (Alameda),Reseda,CA,26661
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 8R (Alameda),San Bernardino,CA,29065
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 8R (Alameda),Anaheim,CA,26364
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 8R (Alameda),Ontario,CA,22239
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 5R (San Francisco),Reseda,CA,26661
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 5R (San Francisco),San Bernardino,CA,29065
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 5R (San Francisco),Anaheim,CA,26364
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CA,Region 5R (San Francisco),Ontario,CA,22239
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CO,Region 4,Aurora,CO,26845
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,CO,Region 4 ,Aurora,CO,26845
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,MO,Eastern (St. Louis City and County),Springfield,MO,26013
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,OR,Region 4,Portland,OR,26957
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,VA,Region 5,Newport News,VA,23987
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,VA,Region 5,Vienna,VA,28206
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,WA,Region 2,Bremerton,WA,25175
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,WA,Region 2,Vancouver,WA,26449
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,WA,Region 2,Bremerton,WA,25175
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,WA,Region 2,Vancouver,WA,26449
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,WA,Region 2,Bremerton,WA,25175
2397,2237500,everest college,NV,890148810,Private/Non-Profit,3,13746,10695,0,0,0,188,31151,49823,WA,Region 2,Vancouver,WA,26449
2399,697700,great basin college,NV,898013348,Public,15,38123,35980,0,0,0,85,39493,36211,NV,Capital District,Elko,NV,14521
2403,4114300,nevada state college,NV,890029455,Public,54,106313,104584,0,0,0,309,102832,103725,NV,Capital District,Henderson,NV,17725
2405,919200,sierra nevada college,NV,894510000,Private/Non-Profit,78,83659,103163,0,0,0,29,34274,45698,NV,Clark - Region 1,Incline Village,NV,45859
2406,2107700,truckee meadows community college,NV,895123999,Public,47,198857,153071,0,0,0,353,214375,275500,NV,Capital District,Reno,NV,12777
2407,256900,university of nevada - las vegas,NV,891541001,Public,328,964264,1062064,21,0,106222,760,582428,716437,NV,Capital District,Las Vegas,NV,17781
2408,256800,"university of nevada , reno",NV,895570002,Public,256,472687,498188,343,0,1028998,204,326909,435879,NV,Rural/Frontier,Reno,NV,20675
2409,1036300,western nevada college,NV,897037399,Public,36,88041,102629,0,0,0,209,90225,122993,NV,Rural/Frontier,Carson City,NV,13113
2411,266600,adelphi university,NY,115304299,Private/Non-Profit,435,997170,893518,303,0,750000,302,312695,664997,NY,Region A,Garden City,NY,43006
2413,2171900,ailey school (the),NY,100194402,Private/Non-Profit,8,17102,16998,0,0,0,18,11780,20069,NY,Region C,New York,NY,32233
2414,288500,albany college of pharmacy and health sciences,NY,122083492,Private/Non-Profit,237,232158,208937,35,0,86500,172,88753,194501,NY,Region A,Albany,NY,42325
2417,266800,alfred university,NY,148021205,Private/Non-Profit,572,238830,569257,578,0,618075,704,186195,248260,NY,Region A,Alfred,NY,39758
2418,746500,american academy of dramatic arts,NY,100167089,Private/Non-Profit,44,45286,56608,0,0,0,51,42880,53600,NY,Region C,New York,NY,52077
2419,757200,american musical & dramatic academy,NY,100232106,Private/Non-Profit,161,114466,152622,0,0,0,233,119987,159983,NY,Region A,New York,NY,45059
2422,2525600,art institute of new york city (the),NY,100181509,Proprietary,15,92455,61596,0,0,0,231,123376,191733,NY,Region B,New York,NY,29996
2424,2506000,associated beth rivkah schools,NY,112253096,Private/Non-Profit,23,89387,119078,0,0,0,29,19517,25438,NY,Region A,Brooklyn,NY,16858
2427,267100,bard college,NY,125045000,Private/Non-Profit,513,279499,490433,101,0,144500,295,201989,216025,NY,Region A,Annandale-On-Hudson,NY,62572
2428,270800,barnard college,NY,100276598,Private/Non-Profit,229,231434,296240,16,0,59728,135,196189,261585,NY,Region A,New York,NY,61171
2430,4192800,be'er yaakov talmudic seminary,NY,109771912,Private/Non-Profit,85,17987,20917,0,0,0,133,8450,13300,NY,Region C,Spring Valley,NY,16276
2431,3713300,beis medrash heichal dovid,NY,116914433,Private/Non-Profit,6,14715,15195,0,0,0,8,7284,14271,NY,Region C,Far Rockaway,NY,16500
2433,739400,berkeley college,NY,100174604,Proprietary,145,502417,567016,0,0,0,2853,468807,583875,NJ,Metropolitan,Woodland Park,NJ,36903
2433,739400,berkeley college,NY,100174604,Proprietary,145,502417,567016,0,0,0,2853,468807,583875,NY,Region A,New York,NY,36345
2435,1119200,beth hamedrash shaarei yosher institute,NY,112041052,Private/Non-Profit,0,0,0,0,0,0,15,26855,34547,NY,Region B,Brooklyn,NY,13300
2436,1192200,beth hatalmud rabbinical college,NY,112142594,Private/Non-Profit,0,0,0,0,0,0,8,9562,11327,NY,Region A,Brooklyn,NY,16489
2438,283600,binghamton university,NY,139026000,Public,439,457834,545877,699,0,1056519,506,255101,390907,NY,Region B,Vestal,NY,22688
2439,1302900,boricua college,NY,100321599,Private/Non-Profit,63,212565,154074,0,0,0,123,84208,120979,NY,Region A,New York,NY,26225
2440,2106800,bramson ort college,NY,113754239,Private/Non-Profit,34,55394,61096,0,0,0,73,74638,73359,NY,Region A,Forest Hills,NY,20272
2441,2075700,briarcliffe college,NY,117143545,Proprietary,44,131437,132512,0,0,0,267,182540,240829,NY,Region C,Bohemia,NY,22121
2444,267800,bryant & stratton college,NY,142031713,Proprietary,512,1010935,1068153,0,0,0,5181,1350053,2038129,NY,Region A,Albany,NY,20685
2444,267800,bryant & stratton college,NY,142031713,Proprietary,512,1010935,1068153,0,0,0,5181,1350053,2038129,NY,Region A,Getzville,NY,21118
2444,267800,bryant & stratton college,NY,142031713,Proprietary,512,1010935,1068153,0,0,0,5181,1350053,2038129,NY,Region A,Liverpool,NY,21345
2444,267800,bryant & stratton college,NY,142031713,Proprietary,512,1010935,1068153,0,0,0,5181,1350053,2038129,NY,Region A,Syracuse,NY,22774
2444,267800,bryant & stratton college,NY,142031713,Proprietary,512,1010935,1068153,0,0,0,5181,1350053,2038129,NY,Region A,Buffalo,NY,21316
2444,267800,bryant & stratton college,NY,142031713,Proprietary,512,1010935,1068153,0,0,0,5181,1350053,2038129,NY,Region A,Rochester,NY,21401
2444,267800,bryant & stratton college,NY,142031713,Proprietary,512,1010935,1068153,0,0,0,5181,1350053,2038129,NY,Region A,Orchard Park,NY,20903
2444,267800,bryant & stratton college,NY,142031713,Proprietary,512,1010935,1068153,0,0,0,5181,1350053,2038129,NY,Region A,Rochester,NY,21245
2444,267800,bryant & stratton college,NY,142031713,Proprietary,512,1010935,1068153,0,0,0,5181,1350053,2038129,NY,Region A,Orchard Park,NY,18328
2445,268100,canisius college,NY,142081098,Private/Non-Profit,377,467745,679726,315,0,408525,471,411819,549092,NY,Region A,Buffalo,NY,45339
2448,268500,cazenovia college,NY,130351085,Private/Non-Profit,181,90850,174033,0,0,0,336,82206,109608,NY,Region A,Cazenovia,NY,43135
2450,477600,central yeshiva tomchei tmimim lubavitz,NY,112302798,Private/Non-Profit,48,154044,135090,0,0,0,270,73693,149606,NY,Region A,Brooklyn,NY,22678
2452,2125500,circle in the square theatre school,NY,100196795,Private/Non-Profit,7,6343,6313,0,0,0,13,7213,10998,NY,Region A,New York,NY,40940
2453,269900,clarkson university,NY,136991403,Private/Non-Profit,628,422833,527671,454,0,1187295,800,355687,444609,NY,Region C,Potsdam,NY,57221
2455,270100,colgate university,NY,133461386,Private/Non-Profit,409,271059,579929,88,0,202970,68,270925,361233,NY,Region C,Hamilton,NY,60050
2456,270300,college of mount saint vincent,NY,104711093,Private/Non-Profit,189,151780,197299,24,0,44250,144,142552,142552,NY,Region B,Bronx,NY,40018
2457,270400,college of new rochelle (the),NY,108052339,Private/Non-Profit,190,311948,590551,160,0,480249,148,258781,233824,NY,Region A,New Rochelle,NY,44483
2458,270500,college of saint rose,NY,122031490,Private/Non-Profit,394,345031,342610,45,0,128799,346,164409,334222,NY,Region A,Syracuse,NY,17018
